-2.7  -2.3  -0.894443  
-2.7  -2.2  -0.894125  
-2.7  -2.1  -0.893793  
-2.7  -2  -0.893445  
-2.7  -1.9  -0.893082  
-2.7  -1.8  -0.892707  
-2.7  -1.7  -0.892318  
-2.7  -1.6  -0.89192  
-2.7  -1.5  -0.891513  
-2.7  -1.4  -0.8911  
-2.7  -1.3  -0.890684  
-2.7  -1.2  -0.890269  
-2.7  -1.1  -0.88986  
-2.7  -1  -0.88946  
-2.7  -0.9  -0.889075  
-2.7  -0.8  -0.888709  
-2.7  -0.7  -0.88837  
-2.7  -0.6  -0.888062  
-2.7  -0.5  -0.88779  
-2.7  -0.4  -0.88756  
-2.7  -0.3  -0.887376  
-2.7  -0.2  -0.887241  
-2.7  -0.0999999  -0.88716  
-2.7  0  -0.887132  
-2.7  0.1  -0.88716  
-2.7  0.2  -0.887241  
-2.7  0.3  -0.887376  
-2.7  0.4  -0.88756  
-2.7  0.5  -0.88779  
-2.7  0.6  -0.888062  
-2.7  0.7  -0.88837  
-2.7  0.8  -0.888709  
-2.7  0.9  -0.889075  
-2.7  1  -0.88946  
-2.7  1.1  -0.88986  
-2.7  1.2  -0.890269  
-2.7  1.3  -0.890684  
-2.7  1.4  -0.8911  
-2.7  1.5  -0.891513  
-2.7  1.6  -0.89192  
-2.7  1.7  -0.892318  
-2.7  1.8  -0.892707  
-2.7  1.9  -0.893082  
-2.7  2  -0.893445  
-2.7  2.1  -0.893793  
-2.7  2.2  -0.894125  
-2.7  2.3  -0.894443  
-2.7  2.4  -0.894745  
-2.7  2.5  -0.895032  
-2.7  2.6  -0.895304  
-2.7  2.7  -0.895561  
-2.7  2.8  -0.895804  
-2.7  2.9  -0.896033  
-2.7  3  -0.896249  

-2.6  -3  -0.861781  
-2.6  -2.9  -0.86149  
-2.6  -2.8  -0.86118  
-2.6  -2.7  -0.860851  
-2.6  -2.6  -0.860501  
-2.6  -2.5  -0.86013  
-2.6  -2.4  -0.859736  
-2.6  -2.3  -0.859321  
-2.6  -2.2  -0.858882  
-2.6  -2.1  -0.85842  
-2.6  -2  -0.857935  
-2.6  -1.9  -0.857428  
-2.6  -1.8  -0.8569  
-2.6  -1.7  -0.856352  
-2.6  -1.6  -0.855786  
-2.6  -1.5  -0.855206  
-2.6  -1.4  -0.854614  
-2.6  -1.3  -0.854016  
-2.6  -1.2  -0.853417  
-2.6  -1.1  -0.852822  
-2.6  -1  -0.852239  
-2.6  -0.9  -0.851674  
-2.6  -0.8  -0.851137  
-2.6  -0.7  -0.850636  
-2.6  -0.6  -0.850179  
-2.6  -0.5  -0.849776  
-2.6  -0.4  -0.849433  
-2.6  -0.3  -0.849158  
-2.6  -0.2  -0.848957  
-2.6  -0.0999999  -0.848835  
-2.6  0  -0.848794  
-2.6  0.1  -0.848835  
-2.6  0.2  -0.848957  
-2.6  0.3  -0.849158  
-2.6  0.4  -0.849433  
-2.6  0.5  -0.849776  
-2.6  0.6  -0.850179  
-2.6  0.7  -0.850636  
-2.6  0.8  -0.851137  
-2.6  0.9  -0.851674  
-2.6  1  -0.852239  
-2.6  1.1  -0.852822  
-2.6  1.2  -0.853417  
-2.6  1.3  -0.854016  
-2.6  1.4  -0.854614  
-2.6  1.5  -0.855206  
-2.6  1.6  -0.855786  
-2.6  1.7  -0.856352  
-2.6  1.8  -0.8569  
-2.6  1.9  -0.857428  
-2.6  2  -0.857935  
-2.6  2.1  -0.85842  
-2.6  2.2  -0.858882  
-2.6  2.3  -0.859321  
-2.6  2.4  -0.859736  
-2.6  2.5  -0.86013  
-2.6  2.6  -0.860501  
-2.6  2.7  -0.860851  
-2.6  2.8  -0.86118  
-2.6  2.9  -0.86149  
-2.6  3  -0.861781  

-2.5  -3  -0.82738  
-2.5  -2.9  -0.827013  
-2.5  -2.8  -0.826622  
-2.5  -2.7  -0.826204  
-2.5  -2.6  -0.825758  
-2.5  -2.5  -0.825284  
-2.5  -2.4  -0.824779  
-2.5  -2.3  -0.824244  
-2.5  -2.2  -0.823676  
-2.5  -2.1  -0.823076  
-2.5  -2  -0.822443  
-2.5  -1.9  -0.821778  
-2.5  -1.8  -0.821082  
-2.5  -1.7  -0.820356  
-2.5  -1.6  -0.819604  
-2.5  -1.5  -0.818827  
-2.5  -1.4  -0.818033  
-2.5  -1.3  -0.817225  
-2.5  -1.2  -0.816411  
-2.5  -1.1  -0.815599  
-2.5  -1  -0.814799  
-2.5  -0.9  -0.814022  
-2.5  -0.8  -0.813279  
-2.5  -0.7  -0.812583  
-2.5  -0.6  -0.811946  
-2.5  -0.5  -0.811381  
-2.5  -0.4  -0.8109  
-2.5  -0.3  -0.810514  
-2.5  -0.2  -0.810231  
-2.5  -0.0999999  -0.810058  
-2.5  0  -0.81  
-2.5  0.1  -0.810058  
-2.5  0.2  -0.810231  
-2.5  0.3  -0.810514  
-2.5  0.4  -0.8109  
-2.5  0.5  -0.811381  
-2.5  0.6  -0.811946  
-2.5  0.7  -0.812583  
-2.5  0.8  -0.813279  
-2.5  0.9  -0.814022  
-2.5  1  -0.814799  
-2.5  1.1  -0.815599  
-2.5  1.2  -0.816411  
-2.5  1.3  -0.817225  
-2.5  1.4  -0.818033  
-2.5  1.5  -0.818827  
-2.5  1.6  -0.819604  
-2.5  1.7  -0.820356  
-2.5  1.8  -0.821082  
-2.5  1.9  -0.821778  
-2.5  2  -0.822443  
-2.5  2.1  -0.823076  
-2.5  2.2  -0.823676  
-2.5  2.3  -0.824244  
-2.5  2.4  -0.824779  
-2.5  2.5  -0.825284  
-2.5  2.6  -0.825758  
-2.5  2.7  -0.826204  
-2.5  2.8  -0.826622  
-2.5  2.9  -0.827013  
-2.5  3  -0.82738  

-2.4  -3  -0.793053  
-2.4  -2.9  -0.79261  
-2.4  -2.8  -0.792135  
-2.4  -2.7  -0.791628  
-2.4  -2.6  -0.791084  
-2.4  -2.5  -0.790504  
-2.4  -2.4  -0.789883  
-2.4  -2.3  -0.789221  
-2.4  -2.2  -0.788517  
-2.4  -2.1  -0.78777  
-2.4  -2  -0.786978  
-2.4  -1.9  -0.786141  
-2.4  -1.8  -0.785261  
-2.4  -1.7  -0.784339  
-2.4  -1.6  -0.783378  
-2.4  -1.5  -0.782381  
-2.4  -1.4  -0.781354  
-2.4  -1.3  -0.780305  
-2.4  -1.2  -0.779243  
-2.4  -1.1  -0.778177  
-2.4  -1  -0.777121  
-2.4  -0.9  -0.776091  
-2.4  -0.8  -0.7751  
-2.4  -0.7  -0.774168  
-2.4  -0.6  -0.773312  
-2.4  -0.5  -0.772549  
-2.4  -0.4  -0.771897  
-2.4  -0.3  -0.771373  
-2.4  -0.2  -0.770987  
-2.4  -0.0999999  -0.770752  
-2.4  0  -0.770673  
-2.4  0.1  -0.770752  
-2.4  0.2  -0.770987  
-2.4  0.3  -0.771373  
-2.4  0.4  -0.771897  
-2.4  0.5  -0.772549  
-2.4  0.6  -0.773311  
-2.4  0.7  -0.774168  
-2.4  0.8  -0.7751  
-2.4  0.9  -0.776091  
-2.4  1  -0.777121  
-2.4  1.1  -0.778177  
-2.4  1.2  -0.779242  
-2.4  1.3  -0.780305  
-2.4  1.4  -0.781354  
-2.4  1.5  -0.782381  
-2.4  1.6  -0.783378  
-2.4  1.7  -0.784339  
-2.4  1.8  -0.785261  
-2.4  1.9  -0.786141  
-2.4  2  -0.786978  
-2.4  2.1  -0.78777  
-2.4  2.2  -0.788517  
-2.4  2.3  -0.789221  
-2.4  2.4  -0.789883  
-2.4  2.5  -0.790503  
-2.4  2.6  -0.791085  
-2.4  2.7  -0.791628  
-2.4  2.8  -0.792136  
-2.4  2.9  -0.79261  
-2.4  3  -0.793053  

-2.3  -3  -0.758804  
-2.3  -2.9  -0.758286  
-2.3  -2.8  -0.757729  
-2.3  -2.7  -0.757131  
-2.3  -2.6  -0.756488  
-2.3  -2.5  -0.755798  
-2.3  -2.4  -0.755058  
-2.3  -2.3  -0.754265  
-2.3  -2.2  -0.753418  
-2.3  -2.1  -0.752514  
-2.3  -2  -0.751551  
-2.3  -1.9  -0.75053  
-2.3  -1.8  -0.749449  
-2.3  -1.7  -0.74831  
-2.3  -1.6  -0.747116  
-2.3  -1.5  -0.745871  
-2.3  -1.4  -0.744581  
-2.3  -1.3  -0.743255  
-2.3  -1.2  -0.741903  
-2.3  -1.1  -0.740541  
-2.3  -1  -0.739183  
-2.3  -0.9  -0.737849  
-2.3  -0.8  -0.73656  
-2.3  -0.7  -0.735341  
-2.3  -0.6  -0.734216  
-2.3  -0.5  -0.73321  
-2.3  -0.4  -0.732347  
-2.3  -0.3  -0.73165  
-2.3  -0.2  -0.731138  
-2.3  -0.0999999  -0.730824  
-2.3  0  -0.730718  
-2.3  0.1  -0.730824  
-2.3  0.2  -0.731138  
-2.3  0.3  -0.73165  
-2.3  0.4  -0.732347  
-2.3  0.5  -0.73321  
-2.3  0.6  -0.734216  
-2.3  0.7  -0.735341  
-2.3  0.8  -0.73656  
-2.3  0.9  -0.737849  
-2.3  1  -0.739183  
-2.3  1.1  -0.740541  
-2.3  1.2  -0.741903  
-2.3  1.3  -0.743255  
-2.3  1.4  -0.744581  
-2.3  1.5  -0.745871  
-2.3  1.6  -0.747116  
-2.3  1.7  -0.74831  
-2.3  1.8  -0.749449  
-2.3  1.9  -0.75053  
-2.3  2  -0.751551  
-2.3  2.1  -0.752514  
-2.3  2.2  -0.753418  
-2.3  2.3  -0.754265  
-2.3  2.4  -0.755058  
-2.3  2.5  -0.755798  
-2.3  2.6  -0.756488  
-2.3  2.7  -0.757131  
-2.3  2.8  -0.757729  
-2.3  2.9  -0.758286  
-2.3  3  -0.758804  

-2.2  -3  -0.724641  
-2.2  -2.9  -0.724049  
-2.2  -2.8  -0.72341  
-2.2  -2.7  -0.722722  
-2.2  -2.6  -0.721979  
-2.2  -2.5  -0.721178  
-2.2  -2.4  -0.720316  
-2.2  -2.3  -0.719388  
-2.2  -2.2  -0.718391  
-2.2  -2.1  -0.717322  
-2.2  -2  -0.716178  
-2.2  -1.9  -0.714957  
-2.2  -1.8  -0.713658  
-2.2  -1.7  -0.712282  
-2.2  -1.6  -0.71083  
-2.2  -1.5  -0.709306  
-2.2  -1.4  -0.707717  
-2.2  -1.3  -0.706073  
-2.2  -1.2  -0.704387  
-2.2  -1.1  -0.702676  
-2.2  -1  -0.700959  
-2.2  -0.9  -0.699263  
-2.2  -0.8  -0.697614  
-2.2  -0.7  -0.696046  
-2.2  -0.6  -0.69459  
-2.2  -0.5  -0.693283  
-2.2  -0.4  -0.692157  
-2.2  -0.3  -0.691244  
-2.2  -0.2  -0.690571  
-2.2  -0.0999999  -0.690158  
-2.2  0  -0.690019  
-2.2  0.1  -0.690158  
-2.2  0.2  -0.690571  
-2.2  0.3  -0.691244  
-2.2  0.4  -0.692157  
-2.2  0.5  -0.693283  
-2.2  0.6  -0.69459  
-2.2  0.7  -0.696046  
-2.2  0.8  -0.697614  
-2.2  0.9  -0.699263  
-2.2  1  -0.700959  
-2.2  1.1  -0.702676  
-2.2  1.2  -0.704387  
-2.2  1.3  -0.706073  
-2.2  1.4  -0.707717  
-2.2  1.5  -0.709306  
-2.2  1.6  -0.71083  
-2.2  1.7  -0.712282  
-2.2  1.8  -0.713658  
-2.2  1.9  -0.714957  
-2.2  2  -0.716178  
-2.2  2.1  -0.717322  
-2.2  2.2  -0.718391  
-2.2  2.3  -0.719388  
-2.2  2.4  -0.720315  
-2.2  2.5  -0.721178  
-2.2  2.6  -0.721979  
-2.2  2.7  -0.722722  
-2.2  2.8  -0.72341  
-2.2  2.9  -0.724049  
-2.2  3  -0.724641  

-2.1  -3  -0.690569  
-2.1  -2.9  -0.689905  
-2.1  -2.8  -0.689187  
-2.1  -2.7  -0.688409  
-2.1  -2.6  -0.687566  
-2.1  -2.5  -0.686655  
-2.1  -2.4  -0.685668  
-2.1  -2.3  -0.684602  
-2.1  -2.2  -0.683451  
-2.1  -2.1  -0.68221  
-2.1  -2  -0.680874  
-2.1  -1.9  -0.679441  
-2.1  -1.8  -0.677906  
-2.1  -1.7  -0.67627  
-2.1  -1.6  -0.674532  
-2.1  -1.5  -0.672697  
-2.1  -1.4  -0.670771  
-2.1  -1.3  -0.668763  
-2.1  -1.2  -0.666689  
-2.1  -1.1  -0.664569  
-2.1  -1  -0.662427  
-2.1  -0.9  -0.660296  
-2.1  -0.8  -0.658212  
-2.1  -0.7  -0.656215  
-2.1  -0.6  -0.654352  
-2.1  -0.5  -0.652668  
-2.1  -0.4  -0.651212  
-2.1  -0.3  -0.650027  
-2.1  -0.2  -0.64915  
-2.1  -0.0999999  -0.648612  
-2.1  0  -0.64843  
-2.1  0.1  -0.648612  
-2.1  0.2  -0.64915  
-2.1  0.3  -0.650027  
-2.1  0.4  -0.651212  
-2.1  0.5  -0.652668  
-2.1  0.6  -0.654352  
-2.1  0.7  -0.656215  
-2.1  0.8  -0.658212  
-2.1  0.9  -0.660296  
-2.1  1  -0.662427  
-2.1  1.1  -0.664569  
-2.1  1.2  -0.666689  
-2.1  1.3  -0.668763  
-2.1  1.4  -0.670771  
-2.1  1.5  -0.672697  
-2.1  1.6  -0.674532  
-2.1  1.7  -0.67627  
-2.1  1.8  -0.677906  
-2.1  1.9  -0.679441  
-2.1  2  -0.680874  
-2.1  2.1  -0.682209  
-2.1  2.2  -0.683451  
-2.1  2.3  -0.684602  
-2.1  2.4  -0.685668  
-2.1  2.5  -0.686655  
-2.1  2.6  -0.687566  
-2.1  2.7  -0.688409  
-2.1  2.8  -0.689187  
-2.1  2.9  -0.689905  
-2.1  3  -0.690569  

-2  -3  -0.656594  
-2  -2.9  -0.655862  
-2  -2.8  -0.655067  
-2  -2.7  -0.654203  
-2  -2.6  -0.653263  
-2  -2.5  -0.652241  
-2  -2.4  -0.65113  
-2  -2.3  -0.649923  
-2  -2.2  -0.648614  
-2  -2.1  -0.647195  
-2  -2  -0.645659  
-2  -1.9  -0.644  
-2  -1.8  -0.642213  
-2  -1.7  -0.640295  
-2  -1.6  -0.638244  
-2  -1.5  -0.636061  
-2  -1.4  -0.633754  
-2  -1.3  -0.631331  
-2  -1.2  -0.628808  
-2  -1.1  -0.626209  
-2  -1  -0.623564  
-2  -0.9  -0.62091  
-2  -0.8  -0.618295  
-2  -0.7  -0.615772  
-2  -0.6  -0.613402  
-2  -0.5  -0.611248  
-2  -0.4  -0.609375  
-2  -0.3  -0.607843  
-2  -0.2  -0.606706  
-2  -0.0999999  -0.606006  
-2  0  -0.605769  
-2  0.1  -0.606006  
-2  0.2  -0.606706  
-2  0.3  -0.607843  
-2  0.4  -0.609374  
-2  0.5  -0.611248  
-2  0.6  -0.613402  
-2  0.7  -0.615772  
-2  0.8  -0.618295  
-2  0.9  -0.62091  
-2  1  -0.623564  
-2  1.1  -0.626209  
-2  1.2  -0.628808  
-2  1.3  -0.631331  
-2  1.4  -0.633754  
-2  1.5  -0.636061  
-2  1.6  -0.638244  
-2  1.7  -0.640295  
-2  1.8  -0.642213  
-2  1.9  -0.644  
-2  2  -0.645658  
-2  2.1  -0.647194  
-2  2.2  -0.648614  
-2  2.3  -0.649923  
-2  2.4  -0.65113  
-2  2.5  -0.65224  
-2  2.6  -0.653262  
-2  2.7  -0.654203  
-2  2.8  -0.655067  
-2  2.9  -0.655862  
-2  3  -0.656594  

-1.9  -3  -0.622723  
-1.9  -2.9  -0.621927  
-1.9  -2.8  -0.621059  
-1.9  -2.7  -0.620111  
-1.9  -2.6  -0.619077  
-1.9  -2.5  -0.617948  
-1.9  -2.4  -0.616714  
-1.9  -2.3  -0.615368  
-1.9  -2.2  -0.613899  
-1.9  -2.1  -0.612297  
-1.9  -2  -0.610553  
-1.9  -1.9  -0.608658  
-1.9  -1.8  -0.606603  
-1.9  -1.7  -0.604381  
-1.9  -1.6  -0.601987  
-1.9  -1.5  -0.599422  
-1.9  -1.4  -0.596686  
-1.9  -1.3  -0.59379  
-1.9  -1.2  -0.590749  
-1.9  -1.1  -0.58759  
-1.9  -1  -0.584345  
-1.9  -0.9  -0.581063  
-1.9  -0.8  -0.577801  
-1.9  -0.7  -0.574629  
-1.9  -0.6  -0.571626  
-1.9  -0.5  -0.568877  
-1.9  -0.4  -0.566472  
-1.9  -0.3  -0.564495  
-1.9  -0.2  -0.563022  
-1.9  -0.0999999  -0.562112  
-1.9  0  -0.561805  
-1.9  0.1  -0.562112  
-1.9  0.2  -0.563022  
-1.9  0.3  -0.564495  
-1.9  0.4  -0.566472  
-1.9  0.5  -0.568877  
-1.9  0.6  -0.571625  
-1.9  0.7  -0.574629  
-1.9  0.8  -0.577801  
-1.9  0.9  -0.581063  
-1.9  1  -0.584345  
-1.9  1.1  -0.58759  
-1.9  1.2  -0.59075  
-1.9  1.3  -0.59379  
-1.9  1.4  -0.596686  
-1.9  1.5  -0.599421  
-1.9  1.6  -0.601987  
-1.9  1.7  -0.604381  
-1.9  1.8  -0.606602  
-1.9  1.9  -0.608658  
-1.9  2  -0.610553  
-1.9  2.1  -0.612297  
-1.9  2.2  -0.613899  
-1.9  2.3  -0.615368  
-1.9  2.4  -0.616714  
-1.9  2.5  -0.617948  
-1.9  2.6  -0.619077  
-1.9  2.7  -0.620112  
-1.9  2.8  -0.621059  
-1.9  2.9  -0.621927  
-1.9  3  -0.622723  

-1.8  -3  -0.588959  
-1.8  -2.9  -0.588106  
-1.8  -2.8  -0.587171  
-1.8  -2.7  -0.586146  
-1.8  -2.6  -0.585023  
-1.8  -2.5  -0.58379  
-1.8  -2.4  -0.582437  
-1.8  -2.3  -0.580953  
-1.8  -2.2  -0.579324  
-1.8  -2.1  -0.577539  
-1.8  -2  -0.575582  
-1.8  -1.9  -0.573442  
-1.8  -1.8  -0.571105  
-1.8  -1.7  -0.568559  
-1.8  -1.6  -0.565795  
-1.8  -1.5  -0.562807  
-1.8  -1.4  -0.559594  
-1.8  -1.3  -0.556162  
-1.8  -1.2  -0.552525  
-1.8  -1.1  -0.54871  
-1.8  -1  -0.544754  
-1.8  -0.9  -0.540714  
-1.8  -0.8  -0.536661  
-1.8  -0.7  -0.532683  
-1.8  -0.6  -0.528884  
-1.8  -0.5  -0.525379  
-1.8  -0.4  -0.52229  
-1.8  -0.3  -0.519736  
-1.8  -0.2  -0.517824  
-1.8  -0.0999999  -0.51664  
-1.8  0  -0.516239  
-1.8  0.1  -0.51664  
-1.8  0.2  -0.517824  
-1.8  0.3  -0.519736  
-1.8  0.4  -0.52229  
-1.8  0.5  -0.525379  
-1.8  0.6  -0.528884  
-1.8  0.7  -0.532683  
-1.8  0.8  -0.536661  
-1.8  0.9  -0.540714  
-1.8  1  -0.544754  
-1.8  1.1  -0.54871  
-1.8  1.2  -0.552525  
-1.8  1.3  -0.556162  
-1.8  1.4  -0.559594  
-1.8  1.5  -0.562807  
-1.8  1.6  -0.565795  
-1.8  1.7  -0.568559  
-1.8  1.8  -0.571104  
-1.8  1.9  -0.573442  
-1.8  2  -0.575582  
-1.8  2.1  -0.577539  
-1.8  2.2  -0.579325  
-1.8  2.3  -0.580953  
-1.8  2.4  -0.582437  
-1.8  2.5  -0.58379  
-1.8  2.6  -0.585022  
-1.8  2.7  -0.586146  
-1.8  2.8  -0.58717  
-1.8  2.9  -0.588106  
-1.8  3  -0.588959  

-1.7  -3  -0.55531  
-1.7  -2.9  -0.554404  
-1.7  -2.8  -0.553409  
-1.7  -2.7  -0.552314  
-1.7  -2.6  -0.551109  
-1.7  -2.5  -0.54978  
-1.7  -2.4  -0.548314  
-1.7  -2.3  -0.546697  
-1.7  -2.2  -0.544913  
-1.7  -2.1  -0.542945  
-1.7  -2  -0.540775  
-1.7  -1.9  -0.538384  
-1.7  -1.8  -0.535753  
-1.7  -1.7  -0.532865  
-1.7  -1.6  -0.529704  
-1.7  -1.5  -0.526256  
-1.7  -1.4  -0.522515  
-1.7  -1.3  -0.518478  
-1.7  -1.2  -0.514158  
-1.7  -1.1  -0.509578  
-1.7  -1  -0.504779  
-1.7  -0.9  -0.499825  
-1.7  -0.8  -0.494801  
-1.7  -0.7  -0.489819  
-1.7  -0.6  -0.485013  
-1.7  -0.5  -0.480538  
-1.7  -0.4  -0.476562  
-1.7  -0.3  -0.473252  
-1.7  -0.2  -0.47076  
-1.7  -0.0999999  -0.469211  
-1.7  0  -0.468685  
-1.7  0.1  -0.469211  
-1.7  0.2  -0.47076  
-1.7  0.3  -0.473252  
-1.7  0.4  -0.476562  
-1.7  0.5  -0.480538  
-1.7  0.6  -0.485013  
-1.7  0.7  -0.489819  
-1.7  0.8  -0.494801  
-1.7  0.9  -0.499825  
-1.7  1  -0.504779  
-1.7  1.1  -0.509578  
-1.7  1.2  -0.514158  
-1.7  1.3  -0.518478  
-1.7  1.4  -0.522515  
-1.7  1.5  -0.526257  
-1.7  1.6  -0.529704  
-1.7  1.7  -0.532865  
-1.7  1.8  -0.535753  
-1.7  1.9  -0.538384  
-1.7  2  -0.540775  
-1.7  2.1  -0.542945  
-1.7  2.2  -0.544913  
-1.7  2.3  -0.546697  
-1.7  2.4  -0.548314  
-1.7  2.5  -0.54978  
-1.7  2.6  -0.551109  
-1.7  2.7  -0.552314  
-1.7  2.8  -0.553409  
-1.7  2.9  -0.554404  
-1.7  3  -0.55531  

-1.6  -3  -0.521778  
-1.6  -2.9  -0.520829  
-1.6  -2.8  -0.519783  
-1.6  -2.7  -0.518626  
-1.6  -2.6  -0.517347  
-1.6  -2.5  -0.515931  
-1.6  -2.4  -0.514361  
-1.6  -2.3  -0.51262  
-1.6  -2.2  -0.510688  
-1.6  -2.1  -0.508542  
-1.6  -2  -0.506161  
-1.6  -1.9  -0.503518  
-1.6  -1.8  -0.500588  
-1.6  -1.7  -0.497345  
-1.6  -1.6  -0.493763  
-1.6  -1.5  -0.48982  
-1.6  -1.4  -0.485498  
-1.6  -1.3  -0.480786  
-1.6  -1.2  -0.475687  
-1.6  -1.1  -0.470219  
-1.6  -1  -0.464422  
-1.6  -0.9  -0.458364  
-1.6  -0.8  -0.452146  
-1.6  -0.7  -0.445907  
-1.6  -0.6  -0.439819  
-1.6  -0.5  -0.434089  
-1.6  -0.4  -0.428949  
-1.6  -0.3  -0.424635  
-1.6  -0.2  -0.421366  
